035370502,1777576772,I,P,,MARTIN,LAWRENCE,,,LAWRENCE                 MARTIN,,123456789,,,7730 MARKET CENTER AVE,,EL PASO,TX,79912,8410,9155001234,,,esosa2@dxc.com,,US,7730 MARKET CENTER AVE,,EL PASO,TX,79912,8410,LAWRENCE                 MARTIN,9155001234,,,esosa2@dxc.com,US,7730 MARKET CENTER AVE,,EL PASO,TX,79912,8410,,LAWRENCE                 MARTIN,9155001234,,esosa2@dxc.com,US,7730 MARKET CENTER AVE,,EL PASO,TX,79912,8410,LAWRENCE                 MARTIN,9155001234,,,esosa2@dxc.com,US,,,,,,AC,20200102,20200630,OTHER STATE,N,Y,N,19830126,,20200102,01,M,N,,,,20200102,20250102,N,N,N,,,,,N,N,N,N,N,N,N,N,,,,,US,7730 MARKET CENTER AVE,,EL PASO,TX,799128410,L,207RC0000X,20100126,22991231,,,,,,,,,,,,,HEAR,UTEP,1990,HEAR,UTEP,1990,HEAR,UTEP,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG,ENGLISH,SPA,SPANISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,034,066,,,,,,,,,,,,,,,,,,,004,20100126,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035370600,1510000601,G,B,PTGENERLGROUP00010,,,,,,PTGENERLGROUP00010,,981510601,,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,7877763013,,,kodiakman02592@gmail.com,,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,PTGENERLGROUP00010,7877763013,,,kodiakman02592@gmail.com,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,,PTGENERLGROUP00010,7877763013,,kodiakman02592@gmail.com,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,PTGENERLGROUP00010,7877763013,,,kodiakman02592@gmail.com,US,,,,,,AC,20200108,20200706,San Juan,N,N,N,,,20200108,,U,N,,,,20191201,20250108,N,N,N,,,,J,N,N,N,N,N,N,N,N,,,,,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,009244336,L,208D00000X,20191101,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG,ENGLISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,,,,,,,,,,,,,,,,,,,,011,20191101,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035370700,1780822478,G,B,CAT CHIROPRACTIC,,,,,,,,111111122,,2 PASEO DE LA PRINCESA,,SAN JUAN,PR,00901,1865,9999999999,,,laurie@marstall.net,,US,2 PASEO DE LA PRINCESA,,SAN JUAN,PR,00901,1865,CAT CHIROPRACTIC,9999999999,,,laurie@marstall.net,US,2 PASEO DE LA PRINCESA,,SAN JUAN,PR,00901,1865,,CAT CHIROPRACTIC,9999999999,,laurie@marstall.net,US,2 PASEO DE LA PRINCESA,,SAN JUAN,PR,00901,1865,CAT CHIROPRACTIC,9999999999,,,laurie@marstall.net,US,,,,,,AC,20200108,20200706,San Juan,N,N,N,,,20200108,,U,N,,,,20200108,20250108,N,N,N,,,,J,N,N,N,N,N,N,N,N,,,,,US,2 PASEO DE LA PRINCESA,,SAN JUAN,PR,009011865,L,111N00000X,20140101,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG,ENGLISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,,,,,,,,,,,,,,,,,,,,928,20140101,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035370800,9546268761,G,B,PROVIDER ELIZABETH,,,,,,,,234568999,,100 DORADO BEACH DR,,DORADO,PR,00646,2058,7878787878,,,moinuddin.rahman@protonmail.com,,US,100 DORADO BEACH DR,,DORADO,PR,00646,2058,PROVIDER ELIZABETH,7878787878,,,moinuddin.rahman@protonmail.com,US,100 DORADO BEACH DR,,DORADO,PR,00646,2058,,PROVIDER ELIZABETH,7878787878,,moinuddin.rahman@protonmail.com,US,100 DORADO BEACH DR,,DORADO,PR,00646,2058,PROVIDER ELIZABETH,7878787878,,,moinuddin.rahman@protonmail.com,US,,,,,,AC,20200104,20200702,Dorado,N,N,N,,,20200104,,U,N,,,,20200104,20250104,N,N,N,,,,B,N,N,N,N,N,N,N,N,,,,,US,100 DORADO BEACH DR,,DORADO,PR,006462058,L,207KA0200X,20200104,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG,ENGLISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,,,,,,,,,,,,,,,,,,,,002,20200104,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035370900,1510000726,G,B,PTGENERLGROUP00022,,,,,,PTGENERLGROUP00022,,981510726,,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,7877763013,,,kodiakman02592@gmail.com,,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,PTGENERLGROUP00022,7877763013,,,kodiakman02592@gmail.com,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,,PTGENERLGROUP00022,7877763013,,kodiakman02592@gmail.com,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,PTGENERLGROUP00022,7877763013,,,kodiakman02592@gmail.com,US,,,,,,AC,20200109,20200707,San Juan,N,N,N,,,20200109,,U,N,,,,20191201,20250109,N,N,N,,20200228,,J,N,N,N,N,N,N,N,N,,,,,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,009244336,L,208D00000X,20191101,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG,ENGLISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,,,,,,,,,,,,,,,,,,,,011,20191101,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035371000,1528061389,G,B,JOSE JUAN GALVAN,,,,,,TEST,,252152789,,155 AVE OSVALDO MOLINA,,FAJARDO,PR,00738,4013,7878001500,,,brenda.parra@dxc.com,,US,155 AVE OSVALDO MOLINA,,FAJARDO,PR,00738,4013,JOSE JUAN GALVAN,7878001500,,,brenda.parra@dxc.com,US,155 AVE OSVALDO MOLINA,,FAJARDO,PR,00738,4013,,JOSE JUAN GALVAN,7878001500,,brenda.parra@dxc.com,US,155 AVE OSVALDO MOLINA,,FAJARDO,PR,00738,4013,JOSE JUAN GALVAN,7878001500,,,brenda.parra@dxc.com,US,,,,,,AC,20200109,20200707,Fajardo,N,N,N,,,20200109,,U,N,,,,20200109,20250109,N,N,N,,,,F,N,N,N,N,N,N,N,N,,,,,US,155 AVE OSVALDO MOLINA,,FAJARDO,PR,007384013,L,225XE0001X,20200109,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,74,20200109,20290109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,74,20200109,20290109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,74,20200109,20290109,,,,,,,,,,,,,,,ENG,ENGLISH,SPA,SPANISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,026,074,,,,,,,,,,,,,,,,,,,090,20200109,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035371100,1952304719,IG,P,,GERARDO,GONZALEZ,,,GONZALEZ                 GERARDO,,369258741,,,101 CALLE MENDEZ VIGO W,,MAYAGUEZ,PR,00680,3847,7878001500,,,brenda.parra@dxc.com,,US,101 CALLE MENDEZ VIGO W,,MAYAGUEZ,PR,00680,3847,GONZALEZ                 GERARDO,7878001500,,,brenda.parra@dxc.com,US,101 CALLE MENDEZ VIGO W,,MAYAGUEZ,PR,00680,3847,,GONZALEZ                 GERARDO,7878001500,,brenda.parra@dxc.com,US,101 CALLE MENDEZ VIGO W,,MAYAGUEZ,PR,00680,3847,GONZALEZ                 GERARDO,7878001500,,,brenda.parra@dxc.com,US,,,,,,AC,20200109,20200707,OTHER STATE,N,Y,Y,19700101,,20200109,,U,N,,,,20200109,20250109,N,N,N,,,,X,N,N,N,N,N,N,N,N,,,,,US,101 CALLE MENDEZ VIGO W,,MAYAGUEZ,PR,006803847,L,225XE0001X,20200109,22991231,,,,,,,,,,,,,PHD,UPR,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035371000,JOSE JUAN GALVAN,20191217,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPA,SPANISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090,20200109,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035371200,1033112719,I,P,,FERNANDA,LARA,,,LARA                     FERNANDA,,659865474,,,410 AVE HOSTOS,,MAYAGUEZ,PR,00682,1560,7878001500,,,brenda.parra@dxc.com,,US,410 AVE HOSTOS,,MAYAGUEZ,PR,00682,1560,LARA                     FERNANDA,7876970970,,7876970970,brenda.parra@dxc.com,US,410 AVE HOSTOS,,MAYAGUEZ,PR,00682,1560,,LARA                     FERNANDA,7878001500,,brenda.parra@dxc.com,US,410 AVE HOSTOS,,MAYAGUEZ,PR,00682,1560,LARA                     FERNANDA,7876970970,,7876970970,brenda.parra@dxc.com,US,,,,,,AC,20200109,20200707,Mayaguez,N,Y,N,19700101,,20200109,,U,N,,,,20200109,20250109,N,N,N,,,,Z,N,N,N,N,N,N,N,N,,,,,US,410 AVE HOSTOS,,MAYAGUEZ,PR,006821560,L,208200000X,20200109,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,34,20200113,20290113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,34,20200113,20290113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,34,20200113,20290113,,,,,,,,,,,,,,,ENG,ENGLISH,SPA,SPANISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,,,,,,,,,,,,,,,,,,,,060,20200109,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035371300,1619970399,F,B,ST JUDE NURSING FACILITY,,,,,,,,668945564,10,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,7877763013,,,brenda.parra@dxc.com,,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,ST JUDE NURSING FACILITY,7877763013,,,brenda.parra@dxc.com,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,,ST JUDE NURSING FACILITY,7877763013,,brenda.parra@dxc.com,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,00924,4336,ST JUDE NURSING FACILITY,7877763013,,,brenda.parra@dxc.com,US,RD5468722,F,,,RD5468722,AC,20200109,20200707,San Juan,N,Y,N,,,20200109,,U,N,,,,20200109,20250109,N,N,N,,,,J,N,N,N,N,N,N,N,N,,,,,US,1214 CALLE JOSE ABAD,,SAN JUAN,PR,009244336,L,314000000X,20200109,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER3333,40,20000126,21000126,TE3434,38,20000126,21000126,,SN,20200109,20290109,,,,,,,,,2,02D2010292,20100723,20120722,2,02D2010292,20120723,20140722,2,02D2010292,20140723,20160722,2,02D2010292,20160723,20180722,2,02D2010292,20180723,20210122,,,,,,,,,,,,,,,,,,,,,ER3333,40,20000126,21000126,TE3434,38,20000126,21000126,,SN,20200109,20290109,ab1231547,20200109,20290109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200109,20290109,Gene,120,,,,,,,,,,,,,,,,,ER3333,40,20000126,21000126,,,TE3434,38,20000126,21000126,,,,SN,20200109,20290109,,,ENG,ENGLISH,SPA,SPANISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456789900,M,20200109,20290109,,,,,,,,,,,,,,,,,001,001,,,,,,,,,,,,,,,,,,,,254,20200109,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
035371400,1619970399,O,P,,PEDRO,SOLA,,,SOLA                     PEDRO,,656258741,,,42 CALLE PALMER,,CIALES,PR,00638,3257,7875002000,,,brenda.parra@dxc.com,,US,42 CALLE PALMER,,CIALES,PR,00638,3257,SOLA                     PEDRO,7875002000,,,brenda.parra@dxc.com,US,42 CALLE PALMER,,CIALES,PR,00638,3257,,SOLA                     PEDRO,7875002000,,brenda.parra@dxc.com,US,42 CALLE PALMER,,CIALES,PR,00638,3257,SOLA                     PEDRO,7875002000,,,brenda.parra@dxc.com,US,,,,,,AC,20200109,20200707,Ciales,N,Y,N,19700109,,20200109,,U,N,,,,20200109,20250109,N,N,N,,,,A,N,N,N,N,N,N,N,N,,,,,US,42 CALLE PALMER,,CIALES,PR,006383257,L,103TP0016X,20200109,22991231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENG,ENGLISH,SPA,SPANISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A264895222,M,20200109,20290109,,,,,,,,,,,,,,,,,001,001,,,,,,,,,,,,,,,,,,,,848,20200109,22991231,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C
